,bef,aft,id_OTU
uniq2046,OTU_bef21,OTU_aft21,True
uniq20460,OTU_bef1249,,False
uniq20461,OTU_bef37,OTU_aft35,True
uniq20462,OTU_bef1250,,False
uniq20463,OTU_bef3,OTU_aft3,True
uniq20464,OTU_bef11,OTU_aft11,True
uniq20465,OTU_bef3,OTU_aft3,True
uniq20466,OTU_bef2,OTU_aft2,True
uniq20467,OTU_bef2188,OTU_aft28,False
uniq20468,OTU_bef23,OTU_aft23,True
uniq20469,OTU_bef1251,,False
uniq2047,OTU_bef21,OTU_aft21,True
uniq20470,OTU_bef37,OTU_aft35,True
uniq20471,OTU_bef73,OTU_aft70,True
uniq20472,OTU_bef59,OTU_aft57,True
uniq20473,OTU_bef387,,False
uniq20474,OTU_bef224,OTU_aft170,True
uniq20475,OTU_bef3,OTU_aft3,True
uniq20476,OTU_bef309,OTU_aft209,True
uniq20477,OTU_bef1252,,False
uniq20478,OTU_bef1,OTU_aft1,True
uniq20479,OTU_bef1381,OTU_aft8,False
uniq2048,OTU_bef7,OTU_aft7,True
uniq20480,OTU_bef20,OTU_aft20,True
uniq20481,OTU_bef184,,False
uniq20482,OTU_bef937,,False
uniq20483,OTU_bef154,OTU_aft129,True
uniq20484,OTU_bef1253,,False
uniq20485,OTU_bef294,,False
uniq20486,OTU_bef963,OTU_aft3,False
uniq20487,OTU_bef1254,,False
uniq20488,OTU_bef1255,,False
uniq20489,OTU_bef37,OTU_aft35,True
uniq2049,OTU_bef107,,False
uniq20490,OTU_bef11,OTU_aft11,True
uniq20491,OTU_bef200,OTU_aft156,True
uniq20492,OTU_bef37,OTU_aft35,True
uniq20493,OTU_bef9,OTU_aft9,True
uniq20494,OTU_bef28,OTU_aft28,True
uniq20495,OTU_bef56,OTU_aft54,True
uniq20496,OTU_bef47,OTU_aft45,True
uniq20497,OTU_bef1256,,False
uniq20498,OTU_bef33,OTU_aft33,True
uniq20499,OTU_bef8,OTU_aft8,True
uniq205,OTU_bef8,OTU_aft8,True
uniq2050,OTU_bef7,OTU_aft7,True
uniq20500,OTU_bef60,OTU_aft58,True
uniq20501,OTU_bef56,OTU_aft54,True
uniq20502,OTU_bef137,,False
uniq20503,OTU_bef2,OTU_aft2,True
uniq20504,OTU_bef3,OTU_aft3,True
uniq20505,OTU_bef173,,False
uniq20506,OTU_bef61,OTU_aft59,True
uniq20507,OTU_bef175,OTU_aft145,True
uniq20508,OTU_bef1,OTU_aft1,True
uniq20509,OTU_bef12,OTU_aft12,True
uniq2051,OTU_bef7,OTU_aft7,True
uniq20510,OTU_bef9,OTU_aft9,True
uniq20511,OTU_bef43,OTU_aft41,True
uniq20512,OTU_bef3,OTU_aft3,True
uniq20513,OTU_bef1257,,False
uniq20514,OTU_bef1,OTU_aft1,True
uniq20515,OTU_bef223,OTU_aft169,True
uniq20516,OTU_bef1258,,False
uniq20517,OTU_bef1259,,False
uniq20518,OTU_bef28,OTU_aft28,True
uniq20519,OTU_bef1260,,False
uniq2052,OTU_bef219,,False
uniq20520,OTU_bef8,OTU_aft8,True
uniq20521,OTU_bef141,OTU_aft119,True
uniq20522,OTU_bef2,OTU_aft2,True
uniq20523,OTU_bef51,OTU_aft49,True
uniq20524,OTU_bef103,OTU_aft94,True
uniq20525,OTU_bef2,OTU_aft2,True
uniq20526,OTU_bef119,OTU_aft107,True
uniq20527,OTU_bef8,OTU_aft8,True
uniq20528,OTU_bef11,OTU_aft11,True
uniq20529,OTU_bef53,OTU_aft51,True
uniq2053,OTU_bef398,,False
uniq20530,OTU_bef1261,,False
uniq20531,OTU_bef121,OTU_aft108,True
uniq20532,OTU_bef24,OTU_aft24,True
uniq20533,OTU_bef3,OTU_aft3,True
uniq20534,OTU_bef3,OTU_aft3,True
uniq20535,OTU_bef3,OTU_aft3,True
uniq20536,OTU_bef272,,False
uniq20537,OTU_bef47,OTU_aft45,True
uniq20538,OTU_bef43,OTU_aft41,True
uniq20539,OTU_bef3,OTU_aft3,True
uniq2054,OTU_bef1280,OTU_aft164,False
uniq20540,OTU_bef6,OTU_aft6,True
uniq20541,OTU_bef56,OTU_aft54,True
uniq20542,OTU_bef2,OTU_aft2,True
uniq20543,OTU_bef1262,,False
uniq20544,OTU_bef1263,,False
uniq20545,OTU_bef24,OTU_aft24,True
uniq20546,OTU_bef62,OTU_aft60,True
uniq20547,OTU_bef963,OTU_aft3,False
uniq20548,OTU_bef2,OTU_aft2,True
uniq20549,OTU_bef3,OTU_aft3,True
uniq2055,OTU_bef22,OTU_aft22,True
uniq20550,OTU_bef103,OTU_aft94,True
uniq20551,OTU_bef20,OTU_aft20,True
uniq20552,OTU_bef50,OTU_aft48,True
uniq20553,OTU_bef1264,,False
uniq20554,OTU_bef3,OTU_aft3,True
uniq20555,OTU_bef1265,,False
uniq20556,OTU_bef6,OTU_aft6,True
uniq20557,OTU_bef9,OTU_aft9,True
uniq20558,OTU_bef96,OTU_aft89,True
uniq20559,OTU_bef12,OTU_aft12,True
uniq2056,OTU_bef26,OTU_aft26,True
uniq20560,OTU_bef2,OTU_aft2,True
uniq20561,OTU_bef1266,,False
uniq20562,OTU_bef153,OTU_aft128,True
uniq20563,OTU_bef336,,False
uniq20564,OTU_bef46,OTU_aft44,True
uniq20565,OTU_bef549,,False
uniq20566,OTU_bef1267,,False
uniq20567,OTU_bef10,OTU_aft10,True
uniq20568,OTU_bef8,OTU_aft8,True
uniq20569,OTU_bef215,OTU_aft164,True
uniq2057,OTU_bef21,OTU_aft21,True
uniq20570,OTU_bef3,OTU_aft3,True
uniq20571,OTU_bef1,OTU_aft1,True
uniq20572,OTU_bef23,OTU_aft23,True
uniq20573,OTU_bef991,,False
uniq20574,OTU_bef78,OTU_aft74,True
uniq20575,OTU_bef1,OTU_aft1,True
uniq20576,OTU_bef11,OTU_aft11,True
uniq20577,OTU_bef87,OTU_aft80,True
uniq20578,OTU_bef10,OTU_aft10,True
uniq20579,OTU_bef1,OTU_aft1,True
uniq2058,OTU_bef14,OTU_aft14,True
uniq20580,OTU_bef61,OTU_aft59,True
uniq20581,OTU_bef8,OTU_aft8,True
uniq20582,OTU_bef9,OTU_aft9,True
uniq20583,OTU_bef1,OTU_aft1,True
uniq20584,OTU_bef1268,,False
uniq20585,OTU_bef1269,,False
uniq20586,OTU_bef37,OTU_aft35,True
uniq20587,OTU_bef30,OTU_aft30,True
uniq20588,OTU_bef32,OTU_aft32,True
uniq20589,OTU_bef10,OTU_aft10,True
uniq2059,OTU_bef26,OTU_aft26,True
uniq20590,OTU_bef30,OTU_aft30,True
uniq20591,OTU_bef103,OTU_aft94,True
uniq20592,OTU_bef82,OTU_aft77,True
uniq20593,OTU_bef1270,,False
uniq20594,OTU_bef1,OTU_aft1,True
uniq20595,OTU_bef8,OTU_aft8,True
uniq20596,OTU_bef266,,False
uniq20597,OTU_bef3,OTU_aft3,True
uniq20598,OTU_bef9,OTU_aft9,True
uniq20599,OTU_bef538,,False
uniq206,OTU_bef28,OTU_aft28,True
uniq2060,OTU_bef55,OTU_aft53,True
uniq20600,OTU_bef1271,,False
uniq20601,OTU_bef1,OTU_aft1,True
uniq20602,OTU_bef37,OTU_aft35,True
uniq20603,OTU_bef1,OTU_aft1,True
uniq20604,OTU_bef1272,,False
uniq20605,OTU_bef8,OTU_aft8,True
uniq20606,OTU_bef1273,,False
uniq20607,OTU_bef2,OTU_aft2,True
uniq20608,OTU_bef268,,False
uniq20609,OTU_bef20,OTU_aft20,True
uniq2061,OTU_bef13,OTU_aft13,True
uniq20610,OTU_bef2,OTU_aft2,True
uniq20611,OTU_bef1274,,False
uniq20612,OTU_bef1,OTU_aft1,True
uniq20613,OTU_bef37,OTU_aft35,True
uniq20614,OTU_bef24,OTU_aft24,True
uniq20615,OTU_bef118,OTU_aft106,True
uniq20616,OTU_bef104,OTU_aft95,True
uniq20617,OTU_bef96,OTU_aft89,True
uniq20618,OTU_bef35,,False
uniq20619,OTU_bef146,OTU_aft123,True
uniq2062,OTU_bef21,OTU_aft21,True
uniq20620,OTU_bef32,OTU_aft32,True
uniq20621,OTU_bef3,OTU_aft3,True
uniq20622,OTU_bef82,OTU_aft77,True
uniq20623,OTU_bef58,OTU_aft56,True
uniq20624,OTU_bef1275,,False
uniq20625,OTU_bef129,OTU_aft112,True
uniq20626,OTU_bef29,OTU_aft29,True
uniq20627,OTU_bef37,OTU_aft35,True
uniq20628,OTU_bef1381,OTU_aft8,False
uniq20629,OTU_bef1,OTU_aft1,True
uniq2063,OTU_bef7,OTU_aft7,True
uniq20630,OTU_bef3,OTU_aft3,True
uniq20631,OTU_bef11,OTU_aft11,True
uniq20632,OTU_bef2591,OTU_aft56,False
uniq20633,OTU_bef8,OTU_aft8,True
uniq20634,OTU_bef2,OTU_aft2,True
uniq20635,OTU_bef46,OTU_aft44,True
uniq20636,OTU_bef1276,,False
uniq20637,OTU_bef53,OTU_aft51,True
uniq20638,OTU_bef3,OTU_aft3,True
uniq20639,OTU_bef8,OTU_aft8,True
uniq2064,OTU_bef26,OTU_aft26,True
uniq20640,OTU_bef1,OTU_aft1,True
uniq20641,OTU_bef3,OTU_aft3,True
uniq20642,OTU_bef29,OTU_aft29,True
uniq20643,OTU_bef9,OTU_aft9,True
uniq20644,OTU_bef8,OTU_aft8,True
uniq20645,OTU_bef343,,False
uniq20646,OTU_bef24,OTU_aft24,True
uniq20647,OTU_bef199,,False
uniq20648,OTU_bef1,OTU_aft1,True
uniq20649,OTU_bef62,OTU_aft60,True
uniq2065,OTU_bef4,OTU_aft4,True
uniq20650,OTU_bef12,OTU_aft12,True
uniq20651,OTU_bef149,OTU_aft126,True
uniq20652,OTU_bef28,OTU_aft28,True
uniq20653,OTU_bef1381,OTU_aft8,False
uniq20654,OTU_bef30,OTU_aft30,True
uniq20655,OTU_bef1,OTU_aft1,True
uniq20656,OTU_bef1277,,False
uniq20657,OTU_bef1381,OTU_aft8,False
uniq20658,OTU_bef92,OTU_aft85,True
uniq20659,OTU_bef8,OTU_aft8,True
uniq2066,OTU_bef5,OTU_aft5,True
uniq20660,OTU_bef6,OTU_aft6,True
uniq20661,OTU_bef50,OTU_aft48,True
uniq20662,OTU_bef1278,,False
uniq20663,OTU_bef205,OTU_aft158,True
uniq20664,OTU_bef1279,,False
uniq20665,OTU_bef184,,False
uniq20666,OTU_bef78,OTU_aft74,True
uniq20667,OTU_bef92,OTU_aft85,True
uniq20668,OTU_bef1280,,False
uniq20669,OTU_bef37,OTU_aft35,True
uniq2067,OTU_bef7,OTU_aft7,True
uniq20670,OTU_bef1,OTU_aft1,True
uniq20671,OTU_bef963,OTU_aft3,False
uniq20672,OTU_bef73,OTU_aft70,True
uniq20673,OTU_bef47,OTU_aft45,True
uniq20674,OTU_bef1,OTU_aft1,True
uniq20675,OTU_bef1,OTU_aft1,True
uniq20676,OTU_bef2,OTU_aft2,True
uniq20677,OTU_bef110,OTU_aft99,True
uniq20678,OTU_bef2,OTU_aft2,True
uniq20679,OTU_bef3,OTU_aft3,True
uniq2068,OTU_bef13,OTU_aft13,True
uniq20680,OTU_bef1,OTU_aft1,True
uniq20681,OTU_bef1281,,False
uniq20682,OTU_bef1,OTU_aft1,True
uniq20683,OTU_bef101,OTU_aft93,True
uniq20684,OTU_bef151,OTU_aft127,True
uniq20685,OTU_bef3,OTU_aft3,True
uniq20686,OTU_bef1282,,False
uniq20687,OTU_bef1283,,False
uniq20688,OTU_bef194,,False
uniq20689,OTU_bef48,OTU_aft46,True
uniq2069,OTU_bef399,,False
uniq20690,OTU_bef1284,,False
uniq20691,OTU_bef963,OTU_aft3,False
uniq20692,OTU_bef10,OTU_aft10,True
uniq20693,OTU_bef2,OTU_aft2,True
uniq20694,OTU_bef12,OTU_aft12,True
uniq20695,OTU_bef73,OTU_aft70,True
uniq20696,OTU_bef3,OTU_aft3,True
uniq20697,OTU_bef3,OTU_aft3,True
uniq20698,OTU_bef23,OTU_aft23,True
uniq20699,OTU_bef3,OTU_aft3,True
uniq207,OTU_bef8,OTU_aft8,True
uniq2070,OTU_bef400,,False
uniq20700,OTU_bef1381,OTU_aft8,False
uniq20701,OTU_bef1285,,False
uniq20702,OTU_bef30,OTU_aft30,True
uniq20703,OTU_bef33,OTU_aft33,True
uniq20704,OTU_bef1286,,False
uniq20705,OTU_bef1287,,False
uniq20706,OTU_bef10,OTU_aft10,True
uniq20707,OTU_bef11,OTU_aft11,True
uniq20708,OTU_bef68,OTU_aft65,True
uniq20709,OTU_bef3,OTU_aft3,True
uniq2071,OTU_bef83,OTU_aft78,True
uniq20710,OTU_bef24,OTU_aft24,True
uniq20711,OTU_bef9,OTU_aft9,True
uniq20712,OTU_bef1288,,False
uniq20713,OTU_bef1381,OTU_aft8,False
uniq20714,OTU_bef2,OTU_aft2,True
uniq20715,OTU_bef8,OTU_aft8,True
uniq20716,OTU_bef2,OTU_aft2,True
uniq20717,OTU_bef2,OTU_aft2,True
uniq20718,OTU_bef1238,,False
uniq20719,OTU_bef32,OTU_aft32,True
uniq2072,OTU_bef18,OTU_aft18,True
uniq20720,OTU_bef1289,,False
uniq20721,OTU_bef58,OTU_aft56,True
uniq20722,OTU_bef133,OTU_aft115,True
uniq20723,OTU_bef28,OTU_aft28,True
uniq20724,OTU_bef3,OTU_aft3,True
uniq20725,OTU_bef2,OTU_aft2,True
uniq20726,OTU_bef1290,,False
uniq20727,OTU_bef175,OTU_aft145,True
uniq20728,OTU_bef287,OTU_aft200,True
uniq20729,OTU_bef514,,False
uniq2073,OTU_bef38,OTU_aft36,True
uniq20730,OTU_bef1291,,False
uniq20731,OTU_bef29,OTU_aft29,True
uniq20732,OTU_bef33,OTU_aft33,True
uniq20733,OTU_bef8,OTU_aft8,True
uniq20734,OTU_bef58,OTU_aft56,True
uniq20735,OTU_bef1292,,False
uniq20736,OTU_bef75,OTU_aft72,True
uniq20737,OTU_bef20,OTU_aft20,True
uniq20738,OTU_bef10,OTU_aft10,True
uniq20739,OTU_bef1293,,False
uniq2074,OTU_bef22,OTU_aft22,True
uniq20740,OTU_bef23,OTU_aft23,True
uniq20741,OTU_bef84,,False
uniq20742,OTU_bef1,OTU_aft1,True
uniq20743,OTU_bef47,OTU_aft45,True
uniq20744,OTU_bef53,OTU_aft51,True
uniq20745,OTU_bef37,OTU_aft35,True
uniq20746,OTU_bef1071,,False
uniq20747,OTU_bef3,OTU_aft3,True
uniq20748,OTU_bef1,OTU_aft1,True
uniq20749,OTU_bef2,OTU_aft2,True
uniq2075,OTU_bef7,OTU_aft7,True
uniq20750,OTU_bef2,OTU_aft2,True
uniq20751,OTU_bef1452,OTU_aft24,False
uniq20752,OTU_bef130,OTU_aft113,True
uniq20753,OTU_bef37,OTU_aft35,True
uniq20754,OTU_bef2591,OTU_aft56,False
uniq20755,OTU_bef23,OTU_aft23,True
uniq20756,OTU_bef23,OTU_aft23,True
uniq20757,OTU_bef73,OTU_aft70,True
uniq20758,OTU_bef48,OTU_aft46,True
uniq20759,OTU_bef94,OTU_aft87,True
uniq2076,OTU_bef14,OTU_aft14,True
uniq20760,OTU_bef12,OTU_aft12,True
uniq20761,OTU_bef35,,False
uniq20762,OTU_bef1294,,False
uniq20763,OTU_bef6,OTU_aft6,True
uniq20764,OTU_bef255,OTU_aft188,True
uniq20765,OTU_bef121,OTU_aft108,True
uniq20766,OTU_bef1196,,False
uniq20767,OTU_bef1264,,False
uniq20768,OTU_bef3,OTU_aft3,True
uniq20769,OTU_bef1295,,False
uniq2077,OTU_bef55,OTU_aft53,True
uniq20770,OTU_bef1296,,False
uniq20771,OTU_bef84,,False
uniq20772,OTU_bef2,OTU_aft2,True
uniq20773,OTU_bef29,OTU_aft29,True
uniq20774,OTU_bef8,OTU_aft8,True
uniq20775,OTU_bef11,OTU_aft11,True
uniq20776,OTU_bef2,OTU_aft2,True
uniq20777,OTU_bef96,OTU_aft89,True
uniq20778,OTU_bef12,OTU_aft12,True
uniq20779,OTU_bef58,OTU_aft56,True
uniq2078,OTU_bef13,OTU_aft13,True
uniq20780,OTU_bef963,OTU_aft3,False
uniq20781,OTU_bef210,,False
uniq20782,OTU_bef1,OTU_aft1,True
uniq20783,OTU_bef10,OTU_aft10,True
uniq20784,OTU_bef9,OTU_aft9,True
uniq20785,OTU_bef74,OTU_aft71,True
uniq20786,OTU_bef1297,,False
uniq20787,OTU_bef47,OTU_aft45,True
uniq20788,OTU_bef257,OTU_aft190,True
uniq20789,OTU_bef142,OTU_aft120,True
uniq2079,OTU_bef45,OTU_aft43,True
uniq20790,OTU_bef215,OTU_aft164,True
uniq20791,OTU_bef943,,False
uniq20792,OTU_bef1298,,False
uniq20793,OTU_bef8,OTU_aft8,True
uniq20794,OTU_bef23,OTU_aft23,True
uniq20795,OTU_bef1381,OTU_aft8,False
uniq20796,OTU_bef12,OTU_aft12,True
uniq20797,OTU_bef8,OTU_aft8,True
uniq20798,OTU_bef3,OTU_aft3,True
uniq20799,OTU_bef1,OTU_aft1,True
uniq208,OTU_bef134,,False
uniq2080,OTU_bef7,OTU_aft7,True
uniq20800,OTU_bef54,OTU_aft52,True
uniq20801,OTU_bef1299,,False
uniq20802,OTU_bef31,OTU_aft31,True
uniq20803,OTU_bef37,OTU_aft35,True
uniq20804,OTU_bef1381,OTU_aft8,False
uniq20805,OTU_bef3,OTU_aft3,True
uniq20806,OTU_bef31,OTU_aft31,True
uniq20807,OTU_bef62,OTU_aft60,True
uniq20808,OTU_bef3,OTU_aft3,True
uniq20809,OTU_bef6,OTU_aft6,True
uniq2081,OTU_bef79,,False
uniq20810,OTU_bef3,OTU_aft3,True
uniq20811,OTU_bef2,OTU_aft2,True
uniq20812,OTU_bef918,,False
uniq20813,OTU_bef1,OTU_aft1,True
uniq20814,OTU_bef40,OTU_aft38,True
uniq20815,OTU_bef2591,OTU_aft56,False
uniq20816,OTU_bef963,OTU_aft3,False
uniq20817,OTU_bef1153,,False
uniq20818,OTU_bef215,OTU_aft164,True
uniq20819,OTU_bef1,OTU_aft1,True
uniq2082,OTU_bef2,OTU_aft2,True
uniq20820,OTU_bef89,OTU_aft82,True
uniq20821,OTU_bef61,OTU_aft59,True
uniq20822,OTU_bef28,OTU_aft28,True
uniq20823,OTU_bef78,OTU_aft74,True
uniq20824,OTU_bef82,OTU_aft77,True
uniq20825,OTU_bef11,OTU_aft11,True
uniq20826,OTU_bef31,OTU_aft31,True
uniq20827,OTU_bef37,OTU_aft35,True
uniq20828,OTU_bef2,OTU_aft2,True
uniq20829,OTU_bef184,,False
uniq2083,OTU_bef7,OTU_aft7,True
uniq20830,OTU_bef1300,,False
uniq20831,OTU_bef3,OTU_aft3,True
uniq20832,OTU_bef1301,,False
uniq20833,OTU_bef151,OTU_aft127,True
uniq20834,OTU_bef1,OTU_aft1,True
uniq20835,OTU_bef1114,,False
uniq20836,OTU_bef151,OTU_aft127,True
uniq20837,OTU_bef1381,OTU_aft8,False
uniq20838,OTU_bef1,OTU_aft1,True
uniq20839,OTU_bef51,OTU_aft49,True
uniq2084,OTU_bef5,OTU_aft5,True
uniq20840,OTU_bef11,OTU_aft11,True
uniq20841,OTU_bef1302,,False
uniq20842,OTU_bef10,OTU_aft10,True
uniq20843,OTU_bef31,OTU_aft31,True
uniq20844,OTU_bef23,OTU_aft23,True
uniq20845,OTU_bef1303,,False
uniq20846,OTU_bef37,OTU_aft35,True
uniq20847,OTU_bef1,OTU_aft1,True
uniq20848,OTU_bef3,OTU_aft3,True
uniq20849,OTU_bef3,OTU_aft3,True
uniq2085,OTU_bef719,OTU_aft52,False
uniq20850,OTU_bef3,OTU_aft3,True
uniq20851,OTU_bef3,OTU_aft3,True
uniq20852,OTU_bef8,OTU_aft8,True
uniq20853,OTU_bef1304,,False
uniq20854,OTU_bef149,OTU_aft126,True
uniq20855,OTU_bef170,OTU_aft141,True
uniq20856,OTU_bef3,OTU_aft3,True
uniq20857,OTU_bef1305,,False
uniq20858,OTU_bef47,OTU_aft45,True
uniq20859,OTU_bef275,,False
uniq2086,OTU_bef734,OTU_aft53,False
uniq20860,OTU_bef1306,,False
uniq20861,OTU_bef1,OTU_aft1,True
uniq20862,OTU_bef3,OTU_aft3,True
uniq20863,OTU_bef8,OTU_aft8,True
uniq20864,OTU_bef8,OTU_aft8,True
uniq20865,OTU_bef41,OTU_aft39,True
uniq20866,OTU_bef28,OTU_aft28,True
uniq20867,OTU_bef29,OTU_aft29,True
uniq20868,OTU_bef23,OTU_aft23,True
uniq20869,OTU_bef1,OTU_aft1,True
uniq2087,OTU_bef21,OTU_aft21,True
uniq20870,OTU_bef233,OTU_aft175,True
uniq20871,OTU_bef1,OTU_aft1,True
uniq20872,OTU_bef28,OTU_aft28,True
uniq20873,OTU_bef110,OTU_aft99,True
uniq20874,OTU_bef8,OTU_aft8,True
uniq20875,OTU_bef112,OTU_aft101,True
uniq20876,OTU_bef1,OTU_aft1,True
uniq20877,OTU_bef37,OTU_aft35,True
uniq20878,OTU_bef1307,,False
uniq20879,OTU_bef1308,,False
uniq2088,OTU_bef27,OTU_aft27,True
uniq20880,OTU_bef32,OTU_aft32,True
uniq20881,OTU_bef3,OTU_aft3,True
uniq20882,OTU_bef37,OTU_aft35,True
uniq20883,OTU_bef1309,,False
uniq20884,OTU_bef3,OTU_aft3,True
uniq20885,OTU_bef30,OTU_aft30,True
uniq20886,OTU_bef61,OTU_aft59,True
uniq20887,OTU_bef3,OTU_aft3,True
uniq20888,OTU_bef1,OTU_aft1,True
uniq20889,OTU_bef1381,OTU_aft8,False
uniq2089,OTU_bef4,OTU_aft4,True
uniq20890,OTU_bef24,OTU_aft24,True
uniq20891,OTU_bef2,OTU_aft2,True
uniq20892,OTU_bef99,OTU_aft91,True
uniq20893,OTU_bef8,OTU_aft8,True
uniq20894,OTU_bef2,OTU_aft2,True
uniq20895,OTU_bef104,OTU_aft95,True
uniq20896,OTU_bef1310,,False
uniq20897,OTU_bef1381,OTU_aft8,False
uniq20898,OTU_bef54,OTU_aft52,True
uniq20899,OTU_bef6,OTU_aft6,True
uniq209,OTU_bef44,OTU_aft42,True
uniq2090,OTU_bef401,,False
uniq20900,OTU_bef77,OTU_aft73,True
uniq20901,OTU_bef10,OTU_aft10,True
uniq20902,OTU_bef8,OTU_aft8,True
uniq20903,OTU_bef57,OTU_aft55,True
uniq20904,OTU_bef3,OTU_aft3,True
uniq20905,OTU_bef12,OTU_aft12,True
uniq20906,OTU_bef3,OTU_aft3,True
uniq20907,OTU_bef8,OTU_aft8,True
uniq20908,OTU_bef157,OTU_aft132,True
uniq20909,OTU_bef3,OTU_aft3,True
uniq2091,OTU_bef16,OTU_aft16,True
uniq20910,OTU_bef191,OTU_aft151,True
uniq20911,OTU_bef210,,False
uniq20912,OTU_bef42,OTU_aft40,True
uniq20913,OTU_bef2,OTU_aft2,True
uniq20914,OTU_bef3,OTU_aft3,True
uniq20915,OTU_bef37,OTU_aft35,True
uniq20916,OTU_bef8,OTU_aft8,True
uniq20917,OTU_bef6,OTU_aft6,True
uniq20918,OTU_bef57,OTU_aft55,True
uniq20919,OTU_bef105,OTU_aft96,True
uniq2092,OTU_bef21,OTU_aft21,True
uniq20920,OTU_bef29,OTU_aft29,True
uniq20921,OTU_bef1032,OTU_aft35,False
uniq20922,OTU_bef1,OTU_aft1,True
uniq20923,OTU_bef6,OTU_aft6,True
uniq20924,OTU_bef1381,OTU_aft8,False
uniq20925,OTU_bef364,,False
uniq20926,OTU_bef1046,,False
uniq20927,OTU_bef1,OTU_aft1,True
uniq20928,OTU_bef32,OTU_aft32,True
uniq20929,OTU_bef28,OTU_aft28,True
uniq2093,OTU_bef100,OTU_aft92,True
uniq20930,OTU_bef1,OTU_aft1,True
uniq20931,OTU_bef2,OTU_aft2,True
uniq20932,OTU_bef23,OTU_aft23,True
uniq20933,OTU_bef9,OTU_aft9,True
uniq20934,OTU_bef37,OTU_aft35,True
uniq20935,OTU_bef54,OTU_aft52,True
uniq20936,OTU_bef549,,False
uniq20937,OTU_bef2,OTU_aft2,True
uniq20938,OTU_bef92,OTU_aft85,True
uniq20939,OTU_bef446,,False
uniq2094,OTU_bef14,OTU_aft14,True
uniq20940,OTU_bef1,OTU_aft1,True
uniq20941,OTU_bef1381,OTU_aft8,False
uniq20942,OTU_bef1,OTU_aft1,True
uniq20943,OTU_bef20,OTU_aft20,True
uniq20944,OTU_bef8,OTU_aft8,True
uniq20945,OTU_bef2,OTU_aft2,True
uniq20946,OTU_bef8,OTU_aft8,True
uniq20947,OTU_bef36,,False
uniq20948,OTU_bef1,OTU_aft1,True
uniq20949,OTU_bef2,OTU_aft2,True
uniq2095,OTU_bef55,OTU_aft53,True
uniq20950,OTU_bef1311,,False
uniq20951,OTU_bef24,OTU_aft24,True
uniq20952,OTU_bef12,OTU_aft12,True
uniq20953,OTU_bef101,OTU_aft93,True
uniq20954,OTU_bef8,OTU_aft8,True
uniq20955,OTU_bef33,OTU_aft33,True
uniq20956,OTU_bef8,OTU_aft8,True
uniq20957,OTU_bef36,,False
uniq20958,OTU_bef2,OTU_aft2,True
uniq20959,OTU_bef10,OTU_aft10,True
uniq2096,OTU_bef402,,False
uniq20960,OTU_bef10,OTU_aft10,True
uniq20961,OTU_bef1,OTU_aft1,True
uniq20962,OTU_bef1,OTU_aft1,True
uniq20963,OTU_bef61,OTU_aft59,True
uniq20964,OTU_bef1,OTU_aft1,True
uniq20965,OTU_bef6,OTU_aft6,True
uniq20966,OTU_bef6,OTU_aft6,True
uniq20967,OTU_bef3,OTU_aft3,True
uniq20968,OTU_bef1,OTU_aft1,True
uniq20969,OTU_bef118,OTU_aft106,True
uniq2097,OTU_bef72,OTU_aft69,True
uniq20970,OTU_bef531,,False
uniq20971,OTU_bef3,OTU_aft3,True
uniq20972,OTU_bef480,,False
uniq20973,OTU_bef1153,OTU_aft127,False
uniq20974,OTU_bef105,OTU_aft96,True
uniq20975,OTU_bef119,OTU_aft107,True
uniq20976,OTU_bef2,OTU_aft2,True
uniq20977,OTU_bef75,OTU_aft72,True
uniq20978,OTU_bef61,OTU_aft59,True
uniq20979,OTU_bef149,OTU_aft126,True
uniq2098,OTU_bef52,OTU_aft50,True
uniq20980,OTU_bef3,OTU_aft3,True
uniq20981,OTU_bef8,OTU_aft8,True
uniq20982,OTU_bef1312,,False
uniq20983,OTU_bef1,OTU_aft1,True
uniq20984,OTU_bef147,OTU_aft124,True
uniq20985,OTU_bef37,OTU_aft35,True
uniq20986,OTU_bef35,,False
uniq20987,OTU_bef2,OTU_aft2,True
uniq20988,OTU_bef56,OTU_aft54,True
uniq20989,OTU_bef1313,,False
uniq2099,OTU_bef55,OTU_aft53,True
uniq20990,OTU_bef24,OTU_aft24,True
uniq20991,OTU_bef73,OTU_aft70,True
uniq20992,OTU_bef3,OTU_aft3,True
uniq20993,OTU_bef1314,,False
uniq20994,OTU_bef1,OTU_aft1,True
uniq20995,OTU_bef3,OTU_aft3,True
uniq20996,OTU_bef1,OTU_aft1,True
uniq20997,OTU_bef2,OTU_aft2,True
uniq20998,OTU_bef8,OTU_aft8,True
uniq20999,OTU_bef37,OTU_aft35,True
uniq21,OTU_bef19,OTU_aft19,True
uniq210,OTU_bef135,OTU_aft116,True
uniq2100,OTU_bef21,OTU_aft21,True
uniq21000,OTU_bef1,OTU_aft1,True
uniq21001,OTU_bef11,OTU_aft11,True
uniq21002,OTU_bef210,,False
uniq21003,OTU_bef195,OTU_aft153,True
uniq21004,OTU_bef24,OTU_aft24,True
uniq21005,OTU_bef11,OTU_aft11,True
uniq21006,OTU_bef3,OTU_aft3,True
uniq21007,OTU_bef20,OTU_aft20,True
uniq21008,OTU_bef60,OTU_aft58,True
uniq21009,OTU_bef984,OTU_aft24,False
uniq2101,OTU_bef7,OTU_aft7,True
